source_id,spec_class,is_host,teff_gspphot,logg_gspphot,radius_gspphot,gauss_label,d_mahal,similarity,model_name,model_score
2300749762116298752,G,False,5292.367,4.7341,0.5443,G,2.7735320562524297,0.2650037114016516,baseline_legacy_gaussian,0.2650037114016516
2301996058546436480,G,False,5722.773,4.7436,0.587,G,3.5146661302062925,0.2215003216537534,baseline_legacy_gaussian,0.2215003216537534
2324932798815715712,G,False,5482.539,4.5704,0.734,G,1.6477819117452115,0.3776746096663519,baseline_legacy_gaussian,0.3776746096663519
232623988625707776,G,False,5926.0283,4.3196,1.0382,G,1.8822398348336584,0.3469523902606504,baseline_legacy_gaussian,0.3469523902606504
2328898191795835648,G,False,5297.0674,4.7794,0.5307,G,3.0945721472200542,0.2442257613360005,baseline_legacy_gaussian,0.2442257613360005
2328943714154039680,G,False,5246.2344,4.619,0.6934,G,2.189716178504634,0.3135075172954129,baseline_legacy_gaussian,0.3135075172954129
233747277193174656,G,False,5486.453,4.6564,0.6458,G,2.2596869378132496,0.306777926554765,baseline_legacy_gaussian,0.306777926554765
2338905946631782272,G,False,5697.923,4.0371,1.5154,G,2.232277597298711,0.3093793679217785,baseline_legacy_gaussian,0.3093793679217785
233945842122916352,G,False,5251.262,4.7891,0.5178,G,3.1812410121821384,0.2391634438403521,baseline_legacy_gaussian,0.2391634438403521
2351296755482523136,G,False,5539.4404,4.5132,0.8058,G,1.3024863239741389,0.4343131116948306,baseline_legacy_gaussian,0.4343131116948306
235871464935059584,G,False,5480.3003,4.734,0.5707,G,2.845858258595783,0.2600199832546934,baseline_legacy_gaussian,0.2600199832546934
2405277622444907904,G,False,5966.5,4.3284,1.009,G,2.1544019340967813,0.3170173049891741,baseline_legacy_gaussian,0.3170173049891741
241319854289584256,G,False,5266.5493,4.793,0.5191,G,3.203692484294068,0.2378860974574669,baseline_legacy_gaussian,0.2378860974574669
242912428164353408,G,False,5205.3477,4.7795,0.5196,G,3.153852475905706,0.2407403743393558,baseline_legacy_gaussian,0.2407403743393558
2435466427877065856,G,False,5752.2075,4.7148,0.6155,G,3.385441202494944,0.2280272277806586,baseline_legacy_gaussian,0.2280272277806586
2436212515235958528,G,False,5792.08,4.7149,0.6198,G,3.5303024940415977,0.2207358120821364,baseline_legacy_gaussian,0.2207358120821364
2436647445099739264,G,False,5405.0327,4.4248,0.9312,G,1.088466671006748,0.4788201860640413,baseline_legacy_gaussian,0.4788201860640413
2438864228045074176,G,False,5797.3545,4.698,0.6335,G,3.4182060559322616,0.2263362068994755,baseline_legacy_gaussian,0.2263362068994755
2439142576285625856,G,False,5760.2305,4.54,0.7687,G,2.1379438626950695,0.3186800158818441,baseline_legacy_gaussian,0.3186800158818441
2453233337486703104,G,False,5625.5654,4.4218,0.9193,G,0.8956907532884586,0.5275122001124382,baseline_legacy_gaussian,0.5275122001124382
246613246866930176,G,False,5503.7446,4.5346,0.7823,G,1.4112601571229388,0.4147209072592056,baseline_legacy_gaussian,0.4147209072592056
2501103153182221824,G,False,5744.4097,4.6827,0.6568,G,3.1106207374647212,0.2432722607770336,baseline_legacy_gaussian,0.2432722607770336
253617651331628800,G,False,5838.6777,4.4874,0.8096,G,2.185834369269737,0.3138895134178686,baseline_legacy_gaussian,0.3138895134178686
2558052250568143360,G,False,5586.618,4.4757,0.8973,G,1.0365940439642634,0.491015871800098,baseline_legacy_gaussian,0.491015871800098
2583834531224713856,G,False,5259.765,4.7774,0.5226,G,3.0913251458833977,0.2444195864037299,baseline_legacy_gaussian,0.2444195864037299
2584343635172950144,G,False,5500.8633,4.247,1.3173,G,1.169322096166012,0.4609735003240721,baseline_legacy_gaussian,0.4609735003240721
259309960469469568,G,False,5339.0,4.6898,0.5839,G,2.4588649737335624,0.2891121820579719,baseline_legacy_gaussian,0.2891121820579719
260371023546241664,G,False,5745.6206,4.3961,0.9448,G,1.2361550830774335,0.4471961750630387,baseline_legacy_gaussian,0.4471961750630387
260982729968914432,G,False,5575.6953,4.5876,0.6932,G,1.9207399999930377,0.3423789861481623,baseline_legacy_gaussian,0.3423789861481623
2614116662001599360,G,False,5575.965,4.4961,0.8356,G,1.2215792607598093,0.4501302373780653,baseline_legacy_gaussian,0.4501302373780653
261422465898731136,G,False,5836.092,4.3144,1.0614,G,1.3822651671217392,0.4197685521331798,baseline_legacy_gaussian,0.4197685521331798
2616450164978066688,G,False,5883.754,4.1372,1.566,G,1.82784329808182,0.3536263839931721,baseline_legacy_gaussian,0.3536263839931721
2619449941936613248,G,False,5412.6313,4.7538,0.5616,G,2.934012212105793,0.2541934152931165,baseline_legacy_gaussian,0.2541934152931165
2641015488125155968,G,False,5368.883,4.5553,0.7599,G,1.6244748838578242,0.38102860353156,baseline_legacy_gaussian,0.38102860353156
2663948826779918976,G,False,5576.1147,4.6759,0.6024,G,2.568350381497072,0.2802415382708181,baseline_legacy_gaussian,0.2802415382708181
266603914444198656,G,False,5913.812,4.6181,0.6705,G,3.3308775413373946,0.2309000867503622,baseline_legacy_gaussian,0.2309000867503622
2667078243031224832,G,False,5280.4453,4.7783,0.5274,G,3.0897613708607925,0.2445130435054026,baseline_legacy_gaussian,0.2445130435054026
