source_id,spec_class,is_host,teff_gspphot,logg_gspphot,radius_gspphot,gauss_label,host_log_likelihood,field_log_likelihood,host_log_lr,host_posterior,model_name,model_score
1340374905565520512,M,False,3320.0264,4.6686,0.3178,M,-0.9777386545101063,-2.3678064741431166,1.3900678196330103,0.8006030699486775,main_contrastive_v1,0.8006030699486775
1341070110447142272,M,False,3781.108,4.8065,0.4501,M,-1.7266848926208063,-0.2901136848238295,-1.4365712077969768,0.19207687831366468,main_contrastive_v1,0.19207687831366468
1341368073803496192,M,False,3507.6619,4.629,0.378,M,-1.0888042713187875,-0.6443842678282428,-0.4444200034905448,0.3906882763331178,main_contrastive_v1,0.3906882763331178
1353951129684926976,M,False,3378.02,4.6765,0.4307,M,-0.45654328951828305,-1.7190632365403502,1.2625199470220672,0.7794595975969969,main_contrastive_v1,0.7794595975969969
1359198785150047616,M,False,3723.047,4.4913,0.4011,M,-3.3037952712490326,-0.5393543051646685,-2.764440966084364,0.059276241069826624,main_contrastive_v1,0.059276241069826624
1360898561408122752,M,False,3930.3472,4.8362,0.4252,M,-3.462263255638,-0.7635930861369113,-2.6986701695010886,0.06305187193233566,main_contrastive_v1,0.06305187193233566
1362090741249286272,M,False,3357.756,4.5285,0.2988,M,-1.9255753304335443,-2.537673103038058,0.6120977726045136,0.648419183732353,main_contrastive_v1,0.648419183732353
137557013533895168,M,False,3264.1267,4.6611,0.2371,M,-1.8655975533280165,-3.514486479060691,1.6488889257326744,0.8387408290151386,main_contrastive_v1,0.8387408290151386
1376130027267031168,M,False,3588.6545,4.3409,0.796,M,-2.0763444835815523,-2.581502652099235,0.5051581685176827,0.623670752052478,main_contrastive_v1,0.623670752052478
1376170846636603136,M,False,3896.2856,4.3996,0.8807,M,-2.7759770062425484,-3.803658645838082,1.0276816395955337,0.7364661865076391,main_contrastive_v1,0.7364661865076391
1376786882386333312,M,False,3640.352,4.7255,0.4477,M,-0.9170780577374456,-0.1582532032724,-0.7588248544650456,0.3189014573817131,main_contrastive_v1,0.3189014573817131
1396282494856489728,M,False,3734.9902,4.6814,0.5432,M,-0.8851154696275869,-0.337422496241516,-0.5476929733860709,0.3663998222452564,main_contrastive_v1,0.3663998222452564
1400690402613737600,M,False,3092.2793,4.9693,0.2142,M,-2.1538188510210525,-6.77435085856704,4.620532007545988,0.9902484730116982,main_contrastive_v1,0.9902484730116982
1412452982302471424,M,False,3695.916,4.855,0.3985,M,-1.6210316374845175,-0.3463837140286774,-1.27464792345584,0.21846264253215522,main_contrastive_v1,0.21846264253215522
1422266394169976320,M,False,3491.405,4.5771,0.6223,M,-0.969267837029002,-1.7177865852131644,0.7485187481841624,0.678855856193891,main_contrastive_v1,0.678855856193891
1426648502050812032,M,False,3617.6248,4.439,0.4526,M,-1.662473441919434,-0.559395117858037,-1.103078324061397,0.2491635536537813,main_contrastive_v1,0.2491635536537813
143199844646866688,M,False,3424.626,4.8499,0.4009,M,-0.839442088942933,-1.868439111486157,1.028997022543224,0.7367214015333337,main_contrastive_v1,0.7367214015333337
143468301578793344,M,False,3818.9375,4.7887,0.4576,M,-1.9621218269044667,-0.30107008974421534,-1.6610517371602513,0.15962086426029842,main_contrastive_v1,0.15962086426029842
1481600615738400640,M,False,3985.7834,4.7394,0.5166,M,-2.9820479815886136,-1.1102094383725012,-1.8718385432161124,0.13332913105969024,main_contrastive_v1,0.13332913105969024
149693972636904448,M,False,3863.673,4.8034,0.4469,M,-2.477766168928205,-0.42942770611850145,-2.0483384628097037,0.11422037805944758,main_contrastive_v1,0.11422037805944758
1524616907934941312,M,False,3339.432,4.6432,0.3554,M,-0.7312159460619916,-2.0591450657886385,1.327929119726647,0.7904978805912948,main_contrastive_v1,0.7904978805912948
153296488126147584,M,False,3924.9202,4.279,0.5439,M,-4.682120125038301,-2.04729100782386,-2.6348291172144407,0.06693023796762614,main_contrastive_v1,0.06693023796762614
153575729718958848,M,False,3847.3647,4.8701,0.3905,M,-3.0112170701690837,-0.4817943934494866,-2.529422676719597,0.07382110938120336,main_contrastive_v1,0.07382110938120336
154471007062187136,M,False,3982.636,4.5205,0.3558,M,-8.528050116449045,-2.1411379538840474,-6.386912162564997,0.0016806171639208785,main_contrastive_v1,0.0016806171639208785
1558186033019747584,M,False,3338.1946,4.9983,0.2626,M,-1.6422716117608085,-3.257269002199839,1.6149973904390305,0.8341040528051542,main_contrastive_v1,0.8341040528051542
1563237494379182720,M,False,3389.6897,4.1521,0.992,M,-8.405466615650784,-7.503035425355073,-0.9024311902957116,0.28855114336587023,main_contrastive_v1,0.28855114336587023
156709990694640768,M,False,3698.4856,4.7619,0.4389,M,-1.288000610713767,-0.1109798717683037,-1.1770207389454632,0.23558829807723153,main_contrastive_v1,0.23558829807723153
1570055707717752320,M,False,3746.2888,4.7624,0.4844,M,-1.232353172467627,-0.2704782345320855,-0.9618749379355416,0.2765029581505855,main_contrastive_v1,0.2765029581505855
157184262458821376,M,False,3929.7734,5.0783,0.2249,M,-7.226210171024215,-1.846909746306219,-5.3793004247179965,0.004589882414536319,main_contrastive_v1,0.004589882414536319
159018965111752448,M,False,3838.9106,4.919,0.3527,M,-3.460260184914158,-0.6070779100722903,-2.853182274841868,0.054517054305382236,main_contrastive_v1,0.054517054305382236
159975540228391936,M,False,3550.7017,4.6133,0.3371,M,-2.066850740522922,-0.6514681397657403,-1.415382600757182,0.19538646682344038,main_contrastive_v1,0.19538646682344038
1621584453296544000,M,False,3686.3252,4.49,0.418,M,-2.5466862476554377,-0.41151237688703146,-2.1351738707684063,0.10572481847035826,main_contrastive_v1,0.10572481847035826
1625439237984010752,M,False,3877.706,4.7614,0.4921,M,-2.136533822079697,-0.5145039360866845,-1.6220298859930127,0.1649251143218415,main_contrastive_v1,0.1649251143218415
1668778584737021440,M,False,3385.814,4.9369,0.3203,M,-1.2308513978030042,-2.4550028677339344,1.2241514699309302,0.7727933057400582,main_contrastive_v1,0.7727933057400582
