source_id,spec_class,evolution_stage,teff_gspphot,logg_gspphot,radius_gspphot,router_label
5597098099085876864,A,evolved,9350.107,3.9873,2.2786,A_evolved
2004123107171083264,A,evolved,7999.122,3.7429,3.3733,A_evolved
5972215010835720960,A,evolved,7939.465,3.8936,2.0024,A_evolved
5627759801882522368,A,evolved,9126.209,3.5118,4.8772,A_evolved
4319845193999252736,A,evolved,9197.202,3.5607,4.3039,A_evolved
5868874764803318912,A,evolved,9598.771,3.8174,3.0789,A_evolved
5973286141286145280,A,evolved,7632.53,3.4338,5.2346,A_evolved
2058168841008545024,A,evolved,9474.095,3.994,2.1642,A_evolved
5405453050573571072,A,evolved,9007.334,3.939,2.4621,A_evolved
5865246440802302208,A,evolved,9198.999,3.529,4.1724,A_evolved
5310750774049700736,A,evolved,9485.502,3.5359,4.7515,A_evolved
5943220506907249152,A,evolved,9343.463,3.5588,4.7565,A_evolved
511372588821182592,A,evolved,7694.8506,3.4327,4.6461,A_evolved
4042475274114680448,A,evolved,7902.6724,3.9079,1.9536,A_evolved
5878785075391175424,A,evolved,7744.557,2.9062,8.6473,A_evolved
5259373619311387136,A,evolved,7982.2065,3.443,5.1686,A_evolved
429787176776288128,A,evolved,9999.265,3.6401,4.58,A_evolved
5967621487433016448,A,evolved,9042.863,3.8491,2.7215,A_evolved
5972735423408503552,A,evolved,9133.848,3.5037,4.7343,A_evolved
5835391165439208832,A,evolved,9199.641,3.9455,2.3647,A_evolved
458923169758805504,A,evolved,9508.474,3.9838,2.1705,A_evolved
2018122054875709696,A,evolved,9296.8,3.5872,4.187,A_evolved
5352260018049981952,A,evolved,9377.743,3.7489,3.1526,A_evolved
3044523374921522688,A,evolved,9260.08,3.7349,3.2834,A_evolved
5972448755791442816,A,evolved,8006.9204,3.6384,3.7741,A_evolved
2008275034869165952,A,evolved,9414.6,3.9259,2.8899,A_evolved
4107857909155121152,A,evolved,8657.799,3.9781,2.4553,A_evolved
184003309566639872,A,evolved,7891.3228,3.9107,2.6213,A_evolved
4054552451472708352,A,evolved,9443.276,3.945,2.273,A_evolved
5864883120935222016,A,evolved,7654.736,3.9323,2.055,A_evolved
5862629847965440384,A,evolved,9525.453,3.8884,2.7026,A_evolved
1971790559008037120,A,evolved,9236.933,3.9023,2.301,A_evolved
5961979622693886464,A,evolved,9239.666,3.701,3.998,A_evolved
2069254705657929216,A,evolved,8036.6416,3.6809,2.9036,A_evolved
2058193859201033472,A,evolved,7796.083,2.7079,12.018,A_evolved
5866193468240355712,A,evolved,9220.305,3.925,2.4781,A_evolved
4143477825206027776,A,evolved,9956.386,3.6336,4.6049,A_evolved
4066678724750154112,A,evolved,8699.177,3.408,5.6273,A_evolved
5312491094794321408,A,evolved,7927.392,3.9338,2.5143,A_evolved
3105527028806009344,A,evolved,7835.7124,3.9972,1.9824,A_evolved
4061254868298746496,A,evolved,7735.94,3.8252,2.9401,A_evolved
2060095945627179264,A,evolved,7643.289,3.3732,5.0459,A_evolved
5342616407732000896,A,evolved,7508.3633,3.9799,2.2922,A_evolved
428571456209703808,A,evolved,9494.9,3.7323,3.3273,A_evolved
2198031500378956416,A,evolved,8588.117,3.4972,4.6984,A_evolved
4269133170799121152,A,evolved,7980.4233,3.6996,3.2262,A_evolved
5626456399571220480,A,evolved,9532.265,3.6731,3.7192,A_evolved
5867267484934057344,A,evolved,8110.5977,3.177,7.4128,A_evolved
5964552823517682176,A,evolved,8987.3545,3.5649,4.0587,A_evolved
5966100351776299904,A,evolved,9243.669,3.6872,3.5002,A_evolved
1972348320634151040,A,evolved,7610.5254,3.3594,5.5241,A_evolved
5879133689294545664,A,evolved,8816.366,3.5044,4.9178,A_evolved
1834606314289673088,A,evolved,8396.66,3.1643,7.4359,A_evolved
5407321258258734464,A,evolved,7623.631,3.8067,2.5631,A_evolved
4258290100692668288,A,evolved,9228.266,3.8817,2.5403,A_evolved
5863376210208787456,A,evolved,7971.246,3.0301,6.4361,A_evolved
5963486228516018944,A,evolved,7811.8145,3.9798,2.0257,A_evolved
5639646209778702080,A,evolved,9191.23,3.9069,2.5969,A_evolved
4685953119774626048,A,evolved,7999.7676,2.9085,8.3693,A_evolved
523798547688936320,A,evolved,9927.066,3.9424,2.5135,A_evolved
6058571135114159744,A,evolved,9582.781,3.7552,3.795,A_evolved
4211458292665888640,A,evolved,7937.116,3.8925,2.5668,A_evolved
430013023337957504,A,evolved,9466.457,3.4944,5.042,A_evolved
530327722603000704,A,evolved,8164.016,3.5339,4.3354,A_evolved
5876779016449385216,A,evolved,7950.321,3.6443,3.4828,A_evolved
5879561914710811136,A,evolved,9894.726,3.8783,2.7694,A_evolved
4053296637474531712,A,evolved,7848.598,3.8679,2.8744,A_evolved
405404883647235840,A,evolved,7764.9067,3.8839,2.4638,A_evolved
4154156621402100096,A,evolved,9297.938,3.6923,3.528,A_evolved
5891994809931232128,A,evolved,7978.163,3.9526,2.5669,A_evolved
4098127231152615040,A,evolved,8131.953,3.5659,3.9994,A_evolved
5833836559067901696,A,evolved,7515.4106,3.822,2.9815,A_evolved
6053068732279267200,A,evolved,7900.1914,3.8895,2.3237,A_evolved
5255049888617969536,A,evolved,9321.678,3.6428,3.4493,A_evolved
4319576496535423232,A,evolved,8766.924,3.771,2.8874,A_evolved
5937803973370431616,A,evolved,8977.99,3.6344,4.3246,A_evolved
4056135915707698176,A,evolved,7869.6006,3.9194,2.6836,A_evolved
5880408435586568576,A,evolved,9095.594,3.6268,4.3775,A_evolved
412761273576618496,A,evolved,8040.4453,3.9549,2.2317,A_evolved
5974937676460219648,A,evolved,9335.039,3.7567,3.1786,A_evolved
4040804707844607360,A,evolved,7550.4624,3.7004,2.833,A_evolved
193868059171941760,A,evolved,8990.029,3.5496,4.5058,A_evolved
243958613479446656,A,evolved,9738.3545,3.6357,4.0134,A_evolved
4104282675219027456,A,evolved,8253.957,3.1203,8.5,A_evolved
5854394020515751168,A,evolved,8249.473,3.7691,2.6171,A_evolved
5308816664370123904,A,evolved,9452.379,3.6418,3.9087,A_evolved
5864202699374591104,A,evolved,9667.6,3.9625,2.2433,A_evolved
5972905053117996928,A,evolved,9038.472,3.4207,5.1193,A_evolved
5539607109958133632,A,evolved,7574.8667,3.7247,2.9122,A_evolved
4056599501693105792,A,evolved,9223.717,3.7802,2.8812,A_evolved
5884177561497699712,A,evolved,8118.4688,3.883,2.8693,A_evolved
511856442657624320,A,evolved,9645.446,3.5691,4.438,A_evolved
5541923471729629056,A,evolved,8996.126,3.9821,2.4598,A_evolved
4093940875011720576,A,evolved,8239.361,3.6859,2.9843,A_evolved
2057071872001541248,A,evolved,9360.215,3.8974,2.5521,A_evolved
5334913607254524032,A,evolved,9209.828,3.4213,5.0499,A_evolved
4097345164834900992,A,evolved,9073.675,3.4872,5.0996,A_evolved
2932652018165585536,A,evolved,9280.212,3.9737,2.1829,A_evolved
4095469642836691968,A,evolved,9230.297,3.7447,3.1088,A_evolved
4059636588926574336,A,evolved,7816.4004,3.9314,2.5627,A_evolved
5876825161582242432,A,evolved,9456.173,3.903,3.1012,A_evolved
4096529533371165312,A,evolved,9300.036,3.9168,2.4594,A_evolved
2011342122551265408,A,evolved,9478.09,3.8239,2.8104,A_evolved
5308104382680232576,A,evolved,7670.4517,3.9018,2.5117,A_evolved
2055860867335552000,A,evolved,9836.342,3.822,3.0071,A_evolved
2055102513559153024,A,evolved,7701.507,3.4253,5.3431,A_evolved
2067025789426376576,A,evolved,8949.13,3.2245,5.5175,A_evolved
4068062975548315264,A,evolved,8652.71,3.3734,5.6788,A_evolved
5869185308102953728,A,evolved,9016.7295,3.5384,4.5382,A_evolved
5975887310908207360,A,evolved,8268.37,3.5459,4.2967,A_evolved
5884134160780088192,A,evolved,7672.945,3.6822,2.9745,A_evolved
5880188739419651712,A,evolved,8581.773,3.0443,7.3724,A_evolved
6056357680762437248,A,evolved,8999.495,3.4975,4.9153,A_evolved
5338449980237244672,A,evolved,8559.208,3.5983,4.1458,A_evolved
5972230571457170048,A,evolved,9233.911,3.5471,4.5601,A_evolved
5863126376229043584,A,evolved,9228.493,3.7234,3.5646,A_evolved
2030568973169810048,A,evolved,8182.224,3.7272,3.0424,A_evolved
2080723745807266432,A,evolved,9303.447,3.8312,2.7923,A_evolved
5967932584822909696,A,evolved,8592.626,3.6789,3.4285,A_evolved
4057597544615013376,A,evolved,8792.778,3.6324,3.7834,A_evolved
5961176115953176576,A,evolved,9232.076,3.2547,7.0745,A_evolved
4515756107127888896,A,evolved,9206.188,3.5308,4.6929,A_evolved
5329809983473602688,A,evolved,7675.4307,3.6889,3.1307,A_evolved
5862290236321383296,A,evolved,9927.094,3.7748,3.6386,A_evolved
3058315820579020672,A,evolved,9500.167,3.7954,3.0118,A_evolved
4062667805049194880,A,evolved,9492.895,3.6713,3.4628,A_evolved
6054756413863537920,A,evolved,9270.517,3.8219,2.7638,A_evolved
4055726455046445184,A,evolved,9942.644,3.5212,5.1355,A_evolved
5254536592824041856,A,evolved,9397.895,3.7922,3.0327,A_evolved
4054171642510546048,A,evolved,9239.666,3.7356,3.2225,A_evolved
4258488115854730752,A,evolved,8804.4,3.5162,4.7352,A_evolved
4144657257638473344,A,evolved,7931.1704,3.782,2.734,A_evolved
4064276566671172736,A,evolved,8000.6987,3.013,9.3382,A_evolved
5311437522138940032,A,evolved,8911.263,3.6138,3.9738,A_evolved
183217330552298880,A,evolved,9209.737,3.5461,4.5472,A_evolved
2068219240577275264,A,evolved,7988.151,3.3032,6.0539,A_evolved
5877109660174464768,A,evolved,9357.954,3.8602,2.6523,A_evolved
5857043023240809856,A,evolved,9241.33,3.9439,2.8356,A_evolved
5882728611296704256,A,evolved,7985.244,3.7325,3.4888,A_evolved
4156555038535197056,A,evolved,8120.551,3.6326,3.637,A_evolved
427509400995639680,A,evolved,9259.709,3.8913,2.5027,A_evolved
5870140543222287232,A,evolved,9668.698,3.9831,2.3097,A_evolved
454653834824673664,A,evolved,8599.469,3.2293,6.8258,A_evolved
5883830940401922304,A,evolved,7979.5825,3.6171,4.133,A_evolved
5335863241706446464,A,evolved,8598.643,3.4259,5.197,A_evolved
4093916097307115904,A,evolved,8339.119,3.7803,3.3821,A_evolved
5876296433944723200,A,evolved,8783.626,3.8986,2.3237,A_evolved
5254363729003264128,A,evolved,9579.772,3.9507,2.3658,A_evolved
2052718669251657600,A,evolved,7802.724,3.9116,2.3521,A_evolved
3316969432720375296,A,evolved,8393.319,3.9479,2.1975,A_evolved
6244698662441892352,A,evolved,7577.0957,3.8218,2.701,A_evolved
5870087010744776576,A,evolved,8341.939,3.5928,3.9494,A_evolved
5866788269656992640,A,evolved,7977.2305,3.7764,2.7691,A_evolved
5312718831131449472,A,evolved,9240.955,3.7487,3.1626,A_evolved
4067013491628639488,A,evolved,9227.8,3.5782,4.2201,A_evolved
3444602082502003584,A,evolved,9393.546,3.7549,3.0676,A_evolved
2080843111540769792,A,evolved,9491.305,3.9556,2.3154,A_evolved
2168565447738369792,A,evolved,9281.593,3.985,2.1483,A_evolved
4063757253580170112,A,evolved,7780.665,2.682,12.4712,A_evolved
4156208726740604928,A,evolved,7847.7705,3.6739,3.4557,A_evolved
4056548060766486528,A,evolved,8187.1846,3.6817,3.2667,A_evolved
5620136097497459328,A,evolved,7910.416,3.8968,2.7732,A_evolved
5858795473022423424,A,evolved,8996.131,3.599,3.8037,A_evolved
4060741361925414016,A,evolved,9211.76,3.6048,4.0423,A_evolved
5639635523900364800,A,evolved,7985.2837,3.9678,2.2815,A_evolved
5946553680726294912,A,evolved,9044.969,3.504,4.9257,A_evolved
2936288034398836224,A,evolved,9607.7705,3.5581,4.5873,A_evolved
2014684393082248064,A,evolved,9287.414,3.5648,4.4583,A_evolved
5259736973552000896,A,evolved,8597.637,3.1788,5.6624,A_evolved
4145544284268098688,A,evolved,7842.7144,3.713,2.8506,A_evolved
3427669470292304384,A,evolved,9180.897,3.5519,4.3548,A_evolved
4060247097114414592,A,evolved,9190.807,3.9573,2.3385,A_evolved
4255201572534856192,A,evolved,9228.939,3.7406,3.2179,A_evolved
5891401868261880960,A,evolved,8501.967,3.5005,4.7835,A_evolved
1978419342813246080,A,evolved,8175.5337,3.4535,4.968,A_evolved
3160047068780389376,A,evolved,7997.4272,3.9183,2.557,A_evolved
5862515601846949120,A,evolved,7582.4717,3.357,5.3854,A_evolved
5863405553410032000,A,evolved,7979.736,3.6568,3.4407,A_evolved
2172228298929264256,A,evolved,9265.557,3.855,2.6374,A_evolved
445354646509844352,A,evolved,9275.679,3.4696,4.9289,A_evolved
4320727861362284416,A,evolved,9271.291,3.9875,2.1499,A_evolved
6054448756781416448,A,evolved,9256.558,3.7575,3.189,A_evolved
4266316943558005504,A,evolved,8078.9614,3.7987,2.753,A_evolved
5978992469226878080,A,evolved,9377.6,3.9184,2.6847,A_evolved
2201532414111955712,A,evolved,7667.311,3.4904,4.8542,A_evolved
4115939972382352640,A,evolved,7688.5503,3.8206,2.5176,A_evolved
4314048568747175936,A,evolved,8051.2407,3.7936,2.9732,A_evolved
5932676675800274816,A,evolved,8592.268,3.5305,4.1443,A_evolved
6055498859080774912,A,evolved,9252.031,3.5969,4.1196,A_evolved
4367934602768690816,A,evolved,9442.551,3.42,5.7131,A_evolved
1981583565480333312,A,evolved,7790.714,3.676,3.74,A_evolved
5967686461694319488,A,evolved,7635.97,2.9961,6.5807,A_evolved
4095330554605258496,A,evolved,9465.044,3.974,2.2109,A_evolved
4146929501445276288,A,evolved,7918.8496,3.6138,3.6563,A_evolved
5523476415388097920,A,evolved,7978.737,3.9394,1.9182,A_evolved
3028359213966883968,A,evolved,9844.727,3.7069,3.5484,A_evolved
1971064812609667712,A,evolved,7973.1675,3.907,2.4035,A_evolved
5941929306649181440,A,evolved,7764.421,3.8291,2.959,A_evolved
4153591678591261824,A,evolved,9245.867,3.6547,3.7621,A_evolved
4269197908894704896,A,evolved,9222.583,3.8273,2.74,A_evolved
4068500920392551168,A,evolved,8730.413,3.539,3.7781,A_evolved
3051586706335777920,A,evolved,9340.391,3.8669,2.617,A_evolved
4093629644555378560,A,evolved,7788.9346,3.6229,4.0461,A_evolved
5933422660051071360,A,evolved,8401.267,3.0044,9.5469,A_evolved
5869786363030847232,A,evolved,8636.124,3.5958,4.0126,A_evolved
4067844859878057856,A,evolved,9832.125,3.4882,5.4984,A_evolved
2172205758939931648,A,evolved,9322.922,3.9807,2.5291,A_evolved
5323378252771926400,A,evolved,7984.3193,3.6876,3.3946,A_evolved
5876431295931589504,A,evolved,9397.497,3.9647,2.5116,A_evolved
5337245705752534528,A,evolved,8085.395,3.9993,2.1317,A_evolved
3039450468784260736,A,evolved,7916.798,3.6531,2.9761,A_evolved
5307087815462710528,A,evolved,8556.972,3.0458,6.8857,A_evolved
4254033238399988224,A,evolved,7657.6357,3.2599,6.2534,A_evolved
4061219542072833536,A,evolved,7519.975,3.6123,4.0156,A_evolved
4253479217606600192,A,evolved,7810.9614,3.7919,2.9355,A_evolved
5876984040996824192,A,evolved,8601.05,3.1342,6.1442,A_evolved
4058380229433927168,A,evolved,7965.38,3.6173,4.1309,A_evolved
4054094539228579840,A,evolved,9319.836,3.7651,3.0418,A_evolved
475673473485953536,A,evolved,7912.783,3.805,3.0127,A_evolved
5333807601592245632,A,evolved,9746.377,3.5901,4.6075,A_evolved
4312356317241548928,A,evolved,9456.271,3.9785,2.196,A_evolved
449389716742680576,A,evolved,9273.444,3.8385,2.7223,A_evolved
2029482964912740992,A,evolved,7566.1597,3.5966,3.005,A_evolved
2055362067015293312,A,evolved,9245.725,3.552,4.5648,A_evolved
523187768972636032,A,evolved,7530.6006,3.7111,2.9933,A_evolved
4043210675701296000,A,evolved,7512.144,3.914,1.8456,A_evolved
445640072856211456,A,evolved,7600.3047,3.7994,2.6163,A_evolved
5860006619427536640,A,evolved,9402.064,3.8098,2.9018,A_evolved
2221904440421490304,A,evolved,9015.101,3.9892,2.209,A_evolved
4067953707199750656,A,evolved,9312.021,3.9355,2.4004,A_evolved
4058065940899528832,A,evolved,7691.624,2.997,6.6944,A_evolved
5932874313018451072,A,evolved,8593.178,2.553,16.6256,A_evolved
2069207972110426752,A,evolved,9006.667,3.7593,3.1113,A_evolved
5854413541165216256,A,evolved,8502.485,3.5191,4.4624,A_evolved
464986289188509824,A,evolved,9179.617,3.5147,4.8317,A_evolved
5836475009048475776,A,evolved,8749.533,3.3662,5.8732,A_evolved
5861190312428189312,A,evolved,7810.4297,3.5763,3.9509,A_evolved
5714609160209534848,A,evolved,8604.19,3.993,2.135,A_evolved
4314852169948060160,A,evolved,7647.1416,3.5719,3.8277,A_evolved
5854451062014402432,A,evolved,9210.703,3.533,4.6189,A_evolved
5972895539789487104,A,evolved,7849.705,3.5211,4.2686,A_evolved
4143555753095228160,A,evolved,8131.261,3.8448,2.9636,A_evolved
5867447564349525248,A,evolved,9584.717,3.4761,5.0846,A_evolved
5337051916788625536,A,evolved,8844.26,3.8172,2.735,A_evolved
6054552798065936128,A,evolved,9825.257,3.8835,2.6789,A_evolved
4053909443392701568,A,evolved,8624.796,3.9416,2.7259,A_evolved
5529714219732529664,A,evolved,9199.297,3.9658,2.2551,A_evolved
5960453530632528896,A,evolved,9503.474,3.6805,3.638,A_evolved
4054154943697231744,A,evolved,9076.436,3.7438,3.2185,A_evolved
2062095751097319040,A,evolved,7543.9907,3.4804,4.4209,A_evolved
3443171450373056896,A,evolved,9399.37,3.4175,5.797,A_evolved
4095593200461015936,A,evolved,9207.761,3.8934,2.9804,A_evolved
3369985070210172160,A,evolved,8515.415,3.3805,5.841,A_evolved
5334830010002139776,A,evolved,8510.312,3.7124,3.208,A_evolved
5961786074320164864,A,evolved,8481.134,3.8285,3.1488,A_evolved
4054544411274965376,A,evolved,9210.232,3.9774,2.0422,A_evolved
5313087648566032128,A,evolved,9447.865,3.9927,2.1612,A_evolved
4152878988894664064,A,evolved,9287.867,3.788,2.968,A_evolved
5884589362933279872,A,evolved,9246.455,3.5868,4.2657,A_evolved
4104081086718951552,A,evolved,8689.11,3.9375,2.5856,A_evolved
4059978266575127296,A,evolved,9516.798,3.7597,3.1351,A_evolved
5337667024873264512,A,evolved,7921.5933,3.7948,2.9389,A_evolved
5933383386874104960,A,evolved,8599.336,3.0637,8.159,A_evolved
4155298056281184128,A,evolved,7865.4805,3.9999,2.2181,A_evolved
2015352110178943488,A,evolved,9191.579,3.6585,3.4593,A_evolved
3377617639411627008,A,evolved,7731.983,3.6806,3.2264,A_evolved
3034462293770628224,A,evolved,8069.1436,3.6553,3.4435,A_evolved
5858574780424910080,A,evolved,7698.7466,3.892,2.2389,A_evolved
4041153317427312128,A,evolved,8056.0557,3.8308,2.768,A_evolved
6709063895060590848,A,evolved,7943.018,2.6849,12.7182,A_evolved
5260090500917373824,A,evolved,8552.886,3.2397,6.8294,A_evolved
4118890065148641024,A,evolved,9028.5625,3.6268,3.4515,A_evolved
5618190717834320128,A,evolved,7892.6655,3.5621,4.0055,A_evolved
432121371231987840,A,evolved,9867.224,3.7898,3.0973,A_evolved
4287627029405505024,A,evolved,9493.848,3.7715,3.1154,A_evolved
5879092629409754240,A,evolved,8578.143,2.9976,9.5846,A_evolved
6018699304410582912,A,evolved,7687.9976,3.7124,3.1749,A_evolved
3435464969077202560,A,evolved,9739.601,3.4524,5.6432,A_evolved
5306029093166130688,A,evolved,9697.957,3.9515,2.4164,A_evolved
4091128702192761088,A,evolved,8528.865,3.6716,3.2393,A_evolved
5334432673991312000,A,evolved,9466.836,3.8884,2.5051,A_evolved
5883403986288185856,A,evolved,8991.3125,3.4609,5.3055,A_evolved
5972164192773665664,A,evolved,9552.512,3.6852,3.7832,A_evolved
4054232459227740928,A,evolved,7962.1533,2.5273,16.3525,A_evolved
5964447854510150144,A,evolved,8047.1577,3.9218,2.4441,A_evolved
5539447818213549568,A,evolved,9275.476,3.6876,3.5145,A_evolved
4261901923336229760,A,evolved,7696.8574,3.7823,3.1391,A_evolved
5891450143695618816,A,evolved,8151.351,3.6728,3.7363,A_evolved
5863476231395232384,A,evolved,8002.952,3.698,3.6687,A_evolved
5338450117676018432,A,evolved,9191.367,3.9637,2.437,A_evolved
5865866810207767936,A,evolved,9016.715,3.8933,2.5104,A_evolved
4058943076357680768,A,evolved,7673.7114,3.6484,3.4126,A_evolved
5715172178886603776,A,evolved,8853.781,3.658,3.8867,A_evolved
2028556763822944000,A,evolved,9274.3955,3.8453,2.6921,A_evolved
6055323143374260480,A,evolved,7985.2046,3.5858,3.9466,A_evolved
4661385563258989824,A,evolved,7999.109,3.9737,1.7591,A_evolved
4088342707223353344,A,evolved,7558.7656,3.9271,2.2069,A_evolved
5836154604405514368,A,evolved,9045.843,3.6641,3.3529,A_evolved
5963515846613860224,A,evolved,7617.381,3.2887,5.5549,A_evolved
5940371710981243136,A,evolved,7645.2993,2.9464,6.9464,A_evolved
2168415467483192576,A,evolved,8626.609,3.88,2.886,A_evolved
5862164479712986112,A,evolved,8816.124,3.7734,3.2916,A_evolved
2007441570700243200,A,evolved,9039.945,3.5943,3.9918,A_evolved
4312367896473336960,A,evolved,8495.431,3.6589,3.5494,A_evolved
5963875004645687168,A,evolved,8120.6665,3.1462,5.837,A_evolved
5864529804099410560,A,evolved,9273.612,3.5625,4.097,A_evolved
5882060550574194048,A,evolved,8009.1406,3.9018,1.9637,A_evolved
5339091201685042688,A,evolved,8146.8193,3.9296,2.5524,A_evolved
5529489953717361536,A,evolved,7650.854,3.8085,2.8542,A_evolved
2005390122527417728,A,evolved,7685.5713,3.8646,2.7516,A_evolved
4060249978977471232,A,evolved,8508.653,2.6632,15.8501,A_evolved
5942146765089493632,A,evolved,8407.057,3.5092,4.841,A_evolved
4066050663049150592,A,evolved,8057.705,2.9589,9.7346,A_evolved
1956744257763390720,A,evolved,7617.343,3.9105,2.2444,A_evolved
4055260193363415168,A,evolved,9259.754,3.9393,2.1941,A_evolved
1828398948353068032,A,evolved,8091.11,3.9396,1.9829,A_evolved
1978343854471345152,A,evolved,7859.6274,3.9714,2.3691,A_evolved
5934789834054778752,A,evolved,7607.3135,3.9592,2.4729,A_evolved
4060279532734595840,A,evolved,7980.121,3.8124,3.1251,A_evolved
4143571451166593664,A,evolved,7954.3066,3.9796,1.831,A_evolved
5410896973148845568,A,evolved,7760.266,3.994,2.1177,A_evolved
5597753854691048960,A,evolved,9072.863,3.678,3.5491,A_evolved
5869182593682907264,A,evolved,7642.605,3.5557,3.9993,A_evolved
5937842937304296192,A,evolved,8710.125,3.6955,3.7861,A_evolved
4062333244270935808,A,evolved,9757.507,3.974,2.3539,A_evolved
4053993418536045568,A,evolved,9072.38,3.955,2.2619,A_evolved
2063311329916828416,A,evolved,7891.054,3.7261,2.881,A_evolved
1834324255188802560,A,evolved,7699.511,3.7382,2.8756,A_evolved
6289802862794188416,A,evolved,9167.038,3.4144,5.7786,A_evolved
5854407253343959808,A,evolved,8544.092,3.4086,5.2674,A_evolved
5849162308006871808,A,evolved,9096.054,3.5513,4.4984,A_evolved
2165752347245154304,A,evolved,8294.274,3.955,2.5441,A_evolved
2058207671844533120,A,evolved,8563.537,3.6114,3.8805,A_evolved
4322632421613866240,A,evolved,8983.152,3.803,2.9234,A_evolved
5333584190261699072,A,evolved,8594.258,3.0823,6.4602,A_evolved
3448156155056700160,A,evolved,9250.248,3.6466,3.8077,A_evolved
3055641258541513216,A,evolved,9498.946,3.2884,6.1613,A_evolved
514333951593651840,A,evolved,9447.715,3.9034,2.4168,A_evolved
2931147577020162944,A,evolved,9297.178,3.9689,2.6479,A_evolved
4293442346404559616,A,evolved,9276.423,3.9482,2.2584,A_evolved
4097341939324831104,A,evolved,7542.032,2.3708,20.6118,A_evolved
4056138458347420544,A,evolved,7507.456,3.683,3.6392,A_evolved
5308188426597073536,A,evolved,8828.92,3.6649,3.0334,A_evolved
2011916273785928320,A,evolved,8090.2793,3.6864,3.2515,A_evolved
3422919030304038144,A,evolved,7751.7246,3.6713,3.2594,A_evolved
5980701041642617600,A,evolved,7864.293,3.8186,3.0827,A_evolved
5867691033110030848,A,evolved,8494.647,3.9723,2.5415,A_evolved
5528419269908547200,A,evolved,9274.818,3.6863,3.53,A_evolved
413770419093365888,A,evolved,7846.2847,3.5688,3.9745,A_evolved
2016494640198311808,A,evolved,9496.829,3.8679,2.6453,A_evolved
5259442063932789760,A,evolved,8457.673,3.9376,2.6706,A_evolved
4320753665527981696,A,evolved,7577.0166,3.7135,3.0277,A_evolved
429010681045347200,A,evolved,8265.901,3.6865,3.293,A_evolved
4146824184516408960,A,evolved,7661.2856,3.9898,2.2664,A_evolved
3048134377264437504,A,evolved,8042.3086,3.9504,2.239,A_evolved
5983830045488435328,A,evolved,9551.866,3.7667,3.268,A_evolved
4070738671367156864,A,evolved,9223.276,3.7742,2.7776,A_evolved
5882729710808366080,A,evolved,9474.4375,3.9918,2.1696,A_evolved
4320849868439421696,A,evolved,7990.84,3.9031,2.3826,A_evolved
5975029691847404288,A,evolved,7968.1265,2.6599,13.1298,A_evolved
431004748463172864,A,evolved,7535.9106,3.6922,3.4386,A_evolved
445578255388848640,A,evolved,9251.497,3.9118,2.4425,A_evolved
5884276998540819328,A,evolved,9222.507,3.6335,3.9272,A_evolved
5880333325195954688,A,evolved,7998.99,2.7136,12.1393,A_evolved
441931213978687232,A,evolved,9464.196,3.9959,2.1585,A_evolved
5351216237930659968,A,evolved,9444.489,3.727,3.3388,A_evolved
4319392263933940608,A,evolved,7897.8887,2.3955,20.0706,A_evolved
4153037971406305664,A,evolved,8220.413,3.2915,5.227,A_evolved
5981564055102523648,A,evolved,8615.875,3.8444,2.5389,A_evolved
5350753446605252096,A,evolved,7974.4414,3.6398,3.5671,A_evolved
5309311238447492352,A,evolved,8571.001,2.9922,10.1189,A_evolved
4322358780655128320,A,evolved,8069.56,3.1437,7.644,A_evolved
5519912966927356288,A,evolved,9317.063,3.9592,2.2837,A_evolved
462866843085660416,A,evolved,7627.038,3.993,2.1203,A_evolved
2206358750457434240,A,evolved,9236.106,3.7081,3.439,A_evolved
5866167870229365120,A,evolved,8303.87,3.7814,2.781,A_evolved
4061785726224784128,A,evolved,8039.4214,3.8079,3.0761,A_evolved
402616045421291008,A,evolved,9030.561,3.919,2.769,A_evolved
5935408171876249600,A,evolved,7710.949,3.8128,3.0613,A_evolved
5953519941563024256,A,evolved,8353.4,3.8161,2.8584,A_evolved
4156010466733776640,A,evolved,9267.469,3.7293,3.3708,A_evolved
5962986672275922560,A,evolved,8122.2715,3.5767,3.5882,A_evolved
2003674021078741248,A,evolved,9297.54,3.7726,3.057,A_evolved
4041953250878406144,A,evolved,8833.7295,3.7402,3.0551,A_evolved
5865559874654059520,A,evolved,9244.893,3.5701,4.2875,A_evolved
5615654694263636480,A,evolved,9553.335,3.7598,3.2042,A_evolved
5254103518346993280,A,evolved,9947.055,3.9737,2.2716,A_evolved
5865074268537695872,A,evolved,9276.087,3.7007,3.4865,A_evolved
5981803125840416768,A,evolved,9207.093,3.8081,2.9493,A_evolved
5882761493560540160,A,evolved,8489.528,3.3683,5.8929,A_evolved
1834903044979184512,A,evolved,7504.584,3.9655,1.8993,A_evolved
5876534203278669056,A,evolved,8358.062,3.825,2.4861,A_evolved
5853507573629833728,A,evolved,9332.81,3.9136,2.4459,A_evolved
5883120651577617792,A,evolved,9005.678,3.4558,5.1622,A_evolved
5870747920300417792,A,evolved,7619.685,3.6722,3.7336,A_evolved
3451207639124483840,A,evolved,8963.565,3.5238,5.0083,A_evolved
5972583690814618880,A,evolved,7818.9756,3.7588,2.5262,A_evolved
5866750680098327680,A,evolved,8611.605,3.4459,5.0167,A_evolved
2020989924789820672,A,evolved,7673.337,3.0552,7.9861,A_evolved
450060384480668672,A,evolved,9220.958,3.8581,2.638,A_evolved
