source_id,ra,dec,parallax,parallax_over_error,ruwe,bp_rp,teff_gspphot,logg_gspphot,radius_gspphot,mh_gspphot,validation_factor,predicted_spec_class,predicted_evolution_stage,router_label,d_mahal_router,router_similarity,router_log_likelihood,router_log_posterior,second_best_label,margin,posterior_margin,router_model_version,run_id,gauss_label,host_log_likelihood,field_log_likelihood,host_log_lr,host_posterior,class_prior,reliability_factor,quality_factor,followup_factor,metallicity_factor,color_factor,host_score,final_score,d_mahal,similarity,priority_tier,reason_code,host_model_version
1901766236832521600,336.23853,32.483093,0.63966453,17.671108,1.0008909,0.9611492,5399.866,4.5475,0.7911,-0.2614,1.0,G,dwarf,G_dwarf,0.562005595700145,0.6402025720988314,8.172874221928165,5.533816892312906,K_dwarf,1.829018535490782,3.2618735322808567,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-0.6945595085283442,-0.08669736469868816,-0.6078621438296561,0.3525470259162186,0.8,0.96,0.96,0.65,0.85,0.9,0.23973197762302864,0.13463347863309288,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
635791606624658944,139.7012,19.382318,1.5759941,25.40031,1.0357423,1.6766663,4832.365,4.7122,0.5521,-1.003,1.0,K,dwarf,K_dwarf,0.6344760145935102,0.6118168704046093,7.568218981068738,4.92916165145348,G_dwarf,2.5036671795423637,4.161390967792089,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,K,-1.484620622870013,-0.6913526055581181,-0.7932680173118949,0.31146739382171623,0.95,1.0,1.0,0.65,0.7,1.0,0.2071258168914413,0.13463178097943684,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1908402133102931712,336.1219,37.297733,1.4201632,91.90599,0.9868128,0.8489132,5939.225,4.3748,1.0666,-0.3232,1.0,F,dwarf,F_dwarf,1.3078239296035228,0.433308619072945,6.736047611929943,4.096990282314685,G_dwarf,0.7849680644863939,0.5951374104660672,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,-1.5270678129657584,-1.5235239746969107,-0.0035438382688477432,0.49911404136000187,0.65,1.0,1.0,0.65,0.85,0.75,0.27576050785140105,0.134433247577558,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1983487713446341120,340.20645,46.395668,0.64195204,11.604789,1.0405798,1.1794987,4945.482,4.6992,0.5815,-0.8485,1.0,K,dwarf,K_dwarf,0.9482675319150309,0.5132765308761572,7.319893231573858,4.6808359019586,G_dwarf,1.6548273839036047,2.377145435226972,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,K,-1.5178934691664963,-0.9396783550529957,-0.5782151141135006,0.3593433992115774,0.95,0.96,0.96,0.65,0.7,0.9,0.2389633604756989,0.1342018232431525,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
996702999908236160,91.801765,53.603405,0.7189213,26.855223,1.0378487,1.1082897,6051.5225,4.3846,1.0323,-0.2717,1.0,F,dwarf,F_dwarf,1.059519827280512,0.48555007179535026,7.0299581951514805,4.3909008655362225,G_dwarf,1.352471954366572,1.988646205932143,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,-1.5739660860536606,-1.2296133914753722,-0.34435269457828843,0.41475254449897975,0.65,1.0,1.0,0.65,0.85,0.9,0.22915078083568632,0.1340532067888765,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1515369229166790144,191.67818,34.909042,0.73453856,10.787132,0.99544555,1.1894741,4659.095,4.7199,0.5475,-0.8313,1.0,K,dwarf,K_dwarf,0.1507956985979853,0.8689639709448865,7.758129216258143,5.119071886642885,G_dwarf,3.808047521694118,7.263549670957216,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,K,-1.0816121733007038,-0.5014423703687099,-0.5801698029319939,0.3588935229487412,0.95,0.96,0.96,0.65,0.7,0.9,0.23866419276091289,0.13403381065452868,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
944837284079740672,100.848595,38.836536,0.61746883,16.744707,0.9411295,0.9435463,5709.2544,4.4772,0.8289,-0.5397,1.0,G,dwarf,G_dwarf,1.0737625790758576,0.482215278687127,7.754316328615483,5.115258999000224,F_dwarf,0.8745949850919286,2.061115600188653,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-0.8048512578791398,-0.5052552580113745,-0.2995959998677653,0.42565624734755764,0.8,0.96,0.96,0.65,0.7,0.9,0.23836749851463226,0.13386718716581747,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
206575836609466880,74.2144,46.11639,0.69927,15.262982,0.9316058,1.3200932,5149.3926,4.5025,0.7701,-1.7362,1.0,G,dwarf,G_dwarf,1.9436759182377075,0.3397113091846981,6.441861329158704,3.8028039995434457,K_dwarf,0.15695878407920594,0.26854150029051826,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-2.2949300953285365,-1.8177102574681436,-0.4772198378603929,0.3829088345914543,0.8,0.96,0.96,0.65,0.7,1.0,0.21442894737121443,0.1338036631596378,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
2073000432551284992,297.1225,38.618847,0.6586662,25.333406,0.953737,0.9360895,5697.369,4.4884,0.8377,-0.4042,1.0,G,dwarf,G_dwarf,0.9639289502554471,0.5091833896892912,7.866219856157017,5.227162526541759,F_dwarf,1.019234445224477,2.2414390553910057,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-0.766389515720415,-0.3933517304698424,-0.37303778525057263,0.4078071899995174,0.8,1.0,1.0,0.65,0.7,0.9,0.22837202639972976,0.13359763544384193,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
435874794696430336,47.552586,47.69758,0.62454855,21.162397,0.99259,0.9652567,6444.728,4.3222,1.2403,-0.139,1.0,F,dwarf,F_dwarf,0.2626741748992073,0.7919699474964116,7.556750466272254,4.917693136656995,B_dwarf,1.6736686037487285,5.275719373857886,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,-1.0534875045418037,-0.7028211203546006,-0.3506663841872031,0.41322083398607035,0.65,1.0,1.0,0.65,0.85,0.9,0.22830451077730385,0.13355813880472275,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
